#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 11224, 1,KE9ERI,   194.09, -93,   8, 6,  drogue,  -20.10,  78321.00, 2119.68, 1986.65,   -9.33, 21.6, 3.17, 0.00, 3.87,  -9.54,  -0.50,   0.75, 155.33, -17.09, -23.68,  -0.84,  -0.31,   0.38,-113.00, 8.07, 0.00, 0.00, 8.10, 0.79, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   194.28, -86,   7, 6,  drogue,  -20.10,  78321.00, 2119.68, 1986.65,   -9.33, 21.6, 3.17, 0.00, 3.87,  -9.54,  -0.50,   0.75, 155.33, -17.09, -23.68,  -0.84,  -0.31,   0.38,-113.00, 8.07, 0.00, 0.00, 8.10, 0.79, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   195.07, -87,   7, 6,  drogue,  -18.14,  78466.00, 2104.82, 1971.79,   -3.99, 21.5, 3.17, 0.00, 3.87,  -9.30,   0.40,   1.24, -97.47, -18.92,  10.44,  -0.76,  -0.35,   0.55, -88.00, 8.07, 0.00, 0.00, 8.10, 0.79, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   195.10, -87,  10, 6,  drogue,  -18.14,  78466.00, 2104.82, 1971.79,   -3.99, 21.5, 3.23, 0.00, 3.87,  -9.30,   0.40,   1.24, -97.47, -18.92,  10.44,  -0.76,  -0.35,   0.55, -88.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   195.28, -89,  12, 6,  drogue,  -18.14,  78466.00, 2104.82, 1971.79,   -3.99, 21.5, 3.23, 0.00, 3.87,  -9.30,   0.40,   1.24, -97.47, -18.92,  10.44,  -0.76,  -0.35,   0.55, -88.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   195.28, -89,  13, 6,  drogue,  -18.14,  78466.00, 2104.82, 1971.79,   -3.99, 21.5, 3.23, 0.00, 3.87,  -9.30,   0.40,   1.24, -97.47, -18.92,  10.44,  -0.76,  -0.35,   0.55, -88.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   196.08, -89,  15, 6,  drogue,  -22.06,  78539.00, 2097.35, 1964.32,   -7.55, 21.5, 3.23, 0.00, 3.87,  -9.70,  -0.26,   0.14,  85.21,  -5.74, -11.96,  -0.76,  -0.40,   0.47, -92.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   196.11, -89,   9, 6,  drogue,  -22.06,  78539.00, 2097.35, 1964.32,   -7.55, 21.5, 3.23, 0.00, 3.87,  -9.70,  -0.26,   0.14,  85.21,  -5.74, -11.96,  -0.76,  -0.40,   0.47, -92.00, 8.08, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   198.28, -90,  10, 6,  drogue,  -22.06,  78539.00, 2097.35, 1964.32,   -7.55, 21.5, 3.23, 0.00, 3.87,  -9.70,  -0.26,   0.14,  85.21,  -5.74, -11.96,  -0.76,  -0.40,   0.47, -92.00, 8.08, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   198.28, -90,  15, 6,  drogue,  -22.06,  78539.00, 2097.35, 1964.32,   -7.55, 21.5, 3.23, 0.00, 3.87,  -9.70,  -0.26,   0.14,  85.21,  -5.74, -11.96,  -0.76,  -0.40,   0.47, -92.00, 8.08, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   199.11, -89,  19, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.23, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.08, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   199.14, -89,  10, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   199.28, -90,  10, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   199.28, -89,  10, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   200.28, -97,  14, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   201.28, -93,  12, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   201.28, -95,  12, 6,  drogue,  -21.57,  78746.00, 2076.20, 1943.16,   -8.48, 21.5, 3.41, 0.00, 3.87, -11.00,  -0.57,  -0.86,-185.55,  40.16,   6.90,  -0.87,  -0.05,   0.14,-126.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   202.14, -91,  19, 6,  drogue,  -23.05,  78998.00, 2050.50, 1917.47,   -9.65, 21.4, 3.41, 0.00, 3.87, -12.87,  -0.47,   0.26,   9.22,  -6.65, -39.49,  -0.85,  -0.30,   0.25,-117.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   203.28, -92,   9, 6,  drogue,  -23.05,  78998.00, 2050.50, 1917.47,   -9.65, 21.4, 3.41, 0.00, 3.87, -12.87,  -0.47,   0.26,   9.22,  -6.65, -39.49,  -0.85,  -0.30,   0.25,-117.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   203.28, -92,  12, 6,  drogue,  -23.05,  78998.00, 2050.50, 1917.47,   -9.65, 21.4, 3.41, 0.00, 3.87, -12.87,  -0.47,   0.26,   9.22,  -6.65, -39.49,  -0.85,  -0.30,   0.25,-117.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   204.16, -92,  21, 6,  drogue,  -21.08,  79180.00, 2031.99, 1898.95,   -4.65, 21.4, 3.41, 0.00, 3.87, -12.97,  -0.24,   0.15,  -6.90,   4.94, -16.97,  -0.72,  -0.32,   0.62, -84.00, 8.09, 0.00, 0.00, 8.10, 0.85, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   204.19, -92,  11, 6,  drogue,  -21.08,  79180.00, 2031.99, 1898.95,   -4.65, 21.4, 3.90, 0.00, 3.87, -12.97,  -0.24,   0.15,  -6.90,   4.94, -16.97,  -0.72,  -0.32,   0.62, -84.00, 8.07, 0.00, 0.00, 8.10, 1.16, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   204.28, -90,   8, 6,  drogue,  -21.08,  79180.00, 2031.99, 1898.95,   -4.65, 21.4, 3.90, 0.00, 3.87, -12.97,  -0.24,   0.15,  -6.90,   4.94, -16.97,  -0.72,  -0.32,   0.62, -84.00, 8.07, 0.00, 0.00, 8.10, 1.16, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   204.28, -91,  12, 6,  drogue,  -21.08,  79180.00, 2031.99, 1898.95,   -4.65, 21.4, 3.90, 0.00, 3.87, -12.97,  -0.24,   0.15,  -6.90,   4.94, -16.97,  -0.72,  -0.32,   0.62, -84.00, 8.07, 0.00, 0.00, 8.10, 1.16, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   205.17, -89,   9, 6,  drogue,  -21.57,  79222.00, 2027.72, 1894.68,   -6.41, 21.4, 3.90, 0.00, 3.87, -12.87,  -1.17,   0.19, 182.80,  -2.44, -46.81,  -0.71,   0.05,   0.62, -90.00, 8.07, 0.00, 0.00, 8.10, 1.16, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   205.20, -89,  10, 6,  drogue,  -21.57,  79222.00, 2027.72, 1894.68,   -6.41, 21.4, 3.96, 0.00, 3.87, -12.87,  -1.17,   0.19, 182.80,  -2.44, -46.81,  -0.71,   0.05,   0.62, -90.00, 8.10, 0.00, 0.00, 8.10, 1.22, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   206.18, -94,  17, 6,  drogue,  -22.56,  79323.00, 2017.46, 1884.43,   -8.61, 21.4, 3.96, 0.00, 3.87, -11.34,   0.54,   0.73, -89.36, -16.17, -22.09,  -0.79,  -0.24,   0.57,-128.00, 8.10, 0.00, 0.00, 8.10, 1.22, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   206.21, -93,  15, 6,  drogue,  -22.56,  79323.00, 2017.46, 1884.43,   -8.61, 21.4, 4.02, 0.00, 3.87, -11.34,   0.54,   0.73, -89.36, -16.17, -22.09,  -0.79,  -0.24,   0.57,-128.00, 8.08, 0.00, 0.00, 8.10, 1.22, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   208.23, -96,  10, 6,  drogue,  -22.56,  79323.00, 2017.46, 1884.43,   -8.61, 21.4, 4.20, 0.00, 3.87, -11.34,   0.54,   0.73, -89.36, -16.17, -22.09,  -0.79,  -0.24,   0.57,-128.00, 8.08, 0.00, 0.00, 8.04, 1.34, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   208.28, -96,  14, 6,  drogue,  -22.56,  79323.00, 2017.46, 1884.43,   -8.61, 21.4, 4.20, 0.00, 3.87, -11.34,   0.54,   0.73, -89.36, -16.17, -22.09,  -0.79,  -0.24,   0.57,-128.00, 8.08, 0.00, 0.00, 8.04, 1.34, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   208.28, -98,  18, 6,  drogue,  -22.56,  79323.00, 2017.46, 1884.43,   -8.61, 21.4, 4.20, 0.00, 3.87, -11.34,   0.54,   0.73, -89.36, -16.17, -22.09,  -0.79,  -0.24,   0.57,-128.00, 8.08, 0.00, 0.00, 8.04, 1.34, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   210.22, -90,   6, 6,  drogue,  -20.10,  79643.00, 1985.04, 1852.00,   -6.85, 21.3, 4.20, 0.00, 3.87, -10.29,   1.16,   0.27,  23.80,  23.25,  -3.72,  -0.82,  -0.35,   0.35,-104.00, 8.08, 0.00, 0.00, 8.04, 1.34, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   210.25, -91,  14, 6,  drogue,  -20.10,  79643.00, 1985.04, 1852.00,   -6.85, 21.3, 4.38, 0.00, 3.87, -10.29,   1.16,   0.27,  23.80,  23.25,  -3.72,  -0.82,  -0.35,   0.35,-104.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   211.28, -88,  10, 6,  drogue,  -20.10,  79643.00, 1985.04, 1852.00,   -6.85, 21.3, 4.38, 0.00, 3.87, -10.29,   1.16,   0.27,  23.80,  23.25,  -3.72,  -0.82,  -0.35,   0.35,-104.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   211.28, -88,   7, 6,  drogue,  -20.10,  79643.00, 1985.04, 1852.00,   -6.85, 21.3, 4.38, 0.00, 3.87, -10.29,   1.16,   0.27,  23.80,  23.25,  -3.72,  -0.82,  -0.35,   0.35,-104.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   212.24, -88,   8, 6,  drogue,  -22.06,  79759.00, 1973.31, 1840.27,   -4.90, 21.3, 4.38, 0.00, 3.87, -11.30,  -0.79,  -3.69,  52.06,  42.48,  -3.97,  -0.72,   0.07,   0.59, -84.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   212.28, -87,   7, 6,  drogue,  -22.06,  79759.00, 1973.31, 1840.27,   -4.90, 21.3, 4.38, 0.00, 3.87, -11.30,  -0.79,  -3.69,  52.06,  42.48,  -3.97,  -0.72,   0.07,   0.59, -84.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   212.28, -90,   5, 6,  drogue,  -22.06,  79759.00, 1973.31, 1840.27,   -4.90, 21.3, 4.38, 0.00, 3.87, -11.30,  -0.79,  -3.69,  52.06,  42.48,  -3.97,  -0.72,   0.07,   0.59, -84.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   212.28, -91,  11, 6,  drogue,  -22.06,  79759.00, 1973.31, 1840.27,   -4.90, 21.3, 4.38, 0.00, 3.87, -11.30,  -0.79,  -3.69,  52.06,  42.48,  -3.97,  -0.72,   0.07,   0.59, -84.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   213.25, -87,   9, 6,  drogue,  -19.12,  79850.00, 1964.12, 1831.08,  -10.66, 21.2, 4.38, 0.00, 3.87,  -9.46,  -0.82,   0.57, 315.61, -55.79, -25.27,  -0.77,   0.10,   0.48,-109.00, 8.08, 0.00, 0.00, 8.04, 1.46, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   213.28, -87,  11, 6,  drogue,  -19.12,  79850.00, 1964.12, 1831.08,  -10.66, 21.2, 4.56, 0.00, 3.87,  -9.46,  -0.82,   0.57, 315.61, -55.79, -25.27,  -0.77,   0.10,   0.48,-109.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   214.28, -93,  12, 6,  drogue,  -19.12,  79850.00, 1964.12, 1831.08,  -10.66, 21.2, 4.56, 0.00, 3.87,  -9.46,  -0.82,   0.57, 315.61, -55.79, -25.27,  -0.77,   0.10,   0.48,-109.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   215.27, -93,   7, 6,  drogue,  -21.57,  80030.00, 1945.97, 1812.93,   -4.14, 21.2, 4.56, 0.00, 3.87, -11.47,  -0.17,   1.47, -16.66, -24.96, -14.53,  -0.76,  -0.06,   0.62,-111.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   215.28, -89,   7, 6,  drogue,  -21.57,  80030.00, 1945.97, 1812.93,   -4.14, 21.2, 4.56, 0.00, 3.87, -11.47,  -0.17,   1.47, -16.66, -24.96, -14.53,  -0.76,  -0.06,   0.62,-111.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   215.28, -88,   8, 6,  drogue,  -21.57,  80030.00, 1945.97, 1812.93,   -4.14, 21.2, 4.56, 0.00, 3.87, -11.47,  -0.17,   1.47, -16.66, -24.96, -14.53,  -0.76,  -0.06,   0.62,-111.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   215.30, -92,   9, 6,  drogue,  -21.57,  80030.00, 1945.97, 1812.93,   -4.14, 21.2, 4.62, 0.00, 3.87, -11.47,  -0.17,   1.47, -16.66, -24.96, -14.53,  -0.76,  -0.06,   0.62,-111.00, 8.09, 0.00, 0.00, 8.04, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   216.28, -90,   8, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.62, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.09, 0.00, 0.00, 8.04, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   216.28, -88,   7, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.62, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.09, 0.00, 0.00, 8.04, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   216.31, -89,   7, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.69, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   217.28, -92,   9, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.69, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   217.28, -92,   7, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.69, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   217.28, -91,   9, 6,  drogue,  -21.57,  80084.00, 1940.53, 1807.49,   -5.88, 21.2, 4.69, 0.00, 3.87, -10.83,  -1.77,   0.80, 305.54, -17.52, -52.19,  -0.88,  -0.05,   0.29,-123.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   217.29, -87,  10, 6,  drogue,  -19.61,  80138.00, 1935.09, 1802.05,   -6.25, 21.2, 4.69, 0.00, 3.87, -10.05,   0.96,  -1.14,  26.25,   7.32,  20.08,  -0.88,  -0.14,   0.38,-121.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
6, 11224, 1,KE9ERI,   218.28, -88,   9, 6,  drogue,  -19.61,  80138.00, 1935.09, 1802.05,   -6.25, 21.2, 4.69, 0.00, 3.87, -10.05,   0.96,  -1.14,  26.25,   7.32,  20.08,  -0.88,  -0.14,   0.38,-121.00, 8.08, 0.00, 0.00, 8.10, 1.58, 1, 0,  0,2147483647.0000000,2147483647.0000000,2147483647.0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,        0,        0,   0,   0,  23.1,  23.1,  23.1
