# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
16.185034,-0.303726,0.130162,0.019725,-0.876027,0.382419,0.006318,-0.035429,9.738603,-25.519974,-13.103405,195.589298,1151.831025,0.236011,-0.967163,0.033689,0.088099
16.200000,-0.316508,0.135753,0.019819,-0.831535,0.364517,0.006321,-0.036987,9.742843,-25.655502,-13.103947,195.735075,1151.448086,0.233719,-0.967790,0.033862,0.087250
16.214966,-0.328597,0.141065,0.019914,-0.783342,0.344986,0.006324,-0.038439,9.746770,-25.791191,-13.104511,195.880914,1151.063117,0.231334,-0.968436,0.034037,0.086364
16.229931,-0.339937,0.146072,0.020009,-0.731591,0.323879,0.006328,-0.039777,9.750354,-25.927055,-13.105097,196.026808,1150.676117,0.228861,-0.969099,0.034214,0.085442
16.240000,-0.347120,0.149257,0.020072,-0.694850,0.308823,0.006331,-0.040607,9.752556,-26.018566,-13.105501,196.124992,1150.414609,0.227150,-0.969554,0.034334,0.084804
16.250069,-0.353925,0.152288,0.020136,-0.656624,0.293101,0.006334,-0.041376,9.754580,-26.110166,-13.105914,196.223196,1150.152178,0.225404,-0.970014,0.034455,0.084151
16.260137,-0.360337,0.155157,0.020200,-0.616968,0.276736,0.006337,-0.042082,9.756418,-26.201858,-13.106334,196.321420,1149.888825,0.223624,-0.970479,0.034577,0.083485
16.270206,-0.366344,0.157859,0.020264,-0.575943,0.259752,0.006340,-0.042723,9.758059,-26.293645,-13.106761,196.419661,1149.624549,0.221813,-0.970948,0.034699,0.082807
16.280000,-0.371784,0.160320,0.020326,-0.534782,0.242659,0.006343,-0.043279,9.759460,-26.383027,-13.107183,196.515242,1149.366582,0.220022,-0.971408,0.034819,0.082135
16.289794,-0.376816,0.162610,0.020388,-0.492447,0.225029,0.006346,-0.043767,9.760661,-26.472503,-13.107609,196.610836,1149.107739,0.218205,-0.971871,0.034939,0.081452
16.299589,-0.381427,0.164726,0.020450,-0.449003,0.206888,0.006350,-0.044185,9.761654,-26.562076,-13.108040,196.706440,1148.848019,0.216364,-0.972336,0.035060,0.080759
16.309383,-0.385608,0.166661,0.020512,-0.404519,0.188262,0.006353,-0.044529,9.762432,-26.651748,-13.108474,196.802053,1148.587422,0.214500,-0.972802,0.035181,0.080058
16.319177,-0.389348,0.168412,0.020575,-0.359064,0.169181,0.006356,-0.044799,9.762988,-26.741519,-13.108912,196.897673,1148.325945,0.212617,-0.973269,0.035303,0.079348
16.320000,-0.389642,0.168551,0.020580,-0.355205,0.167558,0.006357,-0.044818,9.763024,-26.749062,-13.108949,196.905704,1148.303945,0.212458,-0.973309,0.035313,0.079288
16.320823,-0.389932,0.168688,0.020585,-0.351339,0.165933,0.006357,-0.044836,9.763059,-26.756607,-13.108986,196.913735,1148.281939,0.212299,-0.973348,0.035323,0.079228
16.321645,-0.390220,0.168824,0.020590,-0.347468,0.164305,0.006357,-0.044854,9.763092,-26.764152,-13.109022,196.921765,1148.259927,0.212139,-0.973387,0.035334,0.079168
16.322468,-0.390504,0.168958,0.020596,-0.343590,0.162674,0.006357,-0.044872,9.763124,-26.771698,-13.109059,196.929796,1148.237909,0.211980,-0.973426,0.035344,0.079108
16.323290,-0.390785,0.169091,0.020601,-0.339705,0.161039,0.006358,-0.044889,9.763154,-26.779245,-13.109096,196.937827,1148.215884,0.211820,-0.973466,0.035354,0.079047
16.324113,-0.391063,0.169223,0.020606,-0.335815,0.159402,0.006358,-0.044905,9.763182,-26.786793,-13.109133,196.945858,1148.193853,0.211661,-0.973505,0.035364,0.078987
16.332339,-0.393664,0.170467,0.020658,-0.296587,0.142876,0.006361,-0.045037,9.763375,-26.862306,-13.109503,197.026168,1147.973202,0.210058,-0.973897,0.035467,0.078382
16.340564,-0.395940,0.171573,0.020711,-0.256800,0.126080,0.006364,-0.045113,9.763401,-26.937891,-13.109874,197.106479,1147.751930,0.208445,-0.974289,0.035571,0.077772
16.348790,-0.397887,0.172540,0.020763,-0.216501,0.109033,0.006367,-0.045131,9.763257,-27.013548,-13.110245,197.186789,1147.530036,0.206822,-0.974680,0.035674,0.077158
16.357016,-0.399501,0.173366,0.020815,-0.175738,0.091755,0.006370,-0.045089,9.762940,-27.089277,-13.110616,197.267098,1147.307519,0.205191,-0.975069,0.035778,0.076541
16.360000,-0.400003,0.173630,0.020834,-0.160844,0.085434,0.006371,-0.045059,9.762782,-27.116769,-13.110751,197.296233,1147.226634,0.204598,-0.975210,0.035816,0.076316
16.362984,-0.400461,0.173876,0.020853,-0.145898,0.079086,0.006372,-0.045022,9.762600,-27.144271,-13.110885,197.325368,1147.145668,0.204004,-0.975351,0.035854,0.076091
16.365969,-0.400874,0.174102,0.020872,-0.130902,0.072712,0.006373,-0.044976,9.762395,-27.171782,-13.111019,197.354503,1147.064619,0.203409,-0.975491,0.035891,0.075866
16.368953,-0.401242,0.174310,0.020892,-0.115859,0.066314,0.006374,-0.044922,9.762166,-27.199302,-13.111154,197.383637,1146.983488,0.202813,-0.975631,0.035929,0.075640
16.371937,-0.401565,0.174498,0.020911,-0.100771,0.059893,0.006375,-0.044860,9.761914,-27.226832,-13.111288,197.412770,1146.902275,0.202217,-0.975771,0.035967,0.075414
16.400000,-0.402385,0.175322,0.021090,0.042820,-0.001448,0.006385,-0.043872,9.758359,-27.486156,-13.112534,197.686671,1146.134582,0.196595,-0.977069,0.036325,0.073278
16.428063,-0.399148,0.174407,0.021269,0.187993,-0.063872,0.006394,-0.042134,9.752616,-27.746272,-13.113743,197.960441,1145.359600,0.190981,-0.978326,0.036685,0.071141
16.440000,-0.396535,0.173485,0.021345,0.249674,-0.090519,0.006398,-0.041162,9.749495,-27.857151,-13.114240,198.076843,1145.027721,0.188610,-0.978845,0.036839,0.070236
16.451937,-0.393188,0.172246,0.021422,0.311054,-0.117113,0.006401,-0.040050,9.745966,-27.968161,-13.114725,198.193205,1144.694517,0.186255,-0.979354,0.036993,0.069336
16.463875,-0.389111,0.170690,0.021498,0.371953,-0.143575,0.006404,-0.038797,9.742029,-28.079296,-13.115196,198.309524,1144.359988,0.183921,-0.979852,0.037147,0.068444
16.475812,-0.384310,0.168819,0.021575,0.432189,-0.169826,0.006407,-0.037404,9.737682,-28.190552,-13.115651,198.425792,1144.024131,0.181612,-0.980338,0.037301,0.067560
16.480000,-0.382457,0.168089,0.021601,0.453130,-0.178971,0.006408,-0.036881,9.736061,-28.229611,-13.115806,198.466569,1143.905990,0.180808,-0.980506,0.037355,0.067253
16.484188,-0.380515,0.167320,0.021628,0.473959,-0.188077,0.006409,-0.036342,9.734390,-28.268684,-13.115960,198.507340,1143.787685,0.180009,-0.980672,0.037409,0.066946
16.488376,-0.378487,0.166514,0.021655,0.494668,-0.197141,0.006410,-0.035786,9.732669,-28.307770,-13.116111,198.548103,1143.669217,0.179213,-0.980836,0.037463,0.066641
16.492564,-0.376372,0.165669,0.021682,0.515249,-0.206158,0.006410,-0.035212,9.730898,-28.346870,-13.116259,198.588858,1143.550585,0.178422,-0.980999,0.037517,0.066338
16.496752,-0.374172,0.164787,0.021709,0.535694,-0.215126,0.006411,-0.034622,9.729078,-28.385982,-13.116406,198.629607,1143.431789,0.177635,-0.981160,0.037572,0.066036
16.520000,-0.360421,0.159215,0.021858,0.646361,-0.263851,0.006415,-0.031035,9.718081,-28.603333,-13.117170,198.855667,1142.769335,0.173354,-0.982023,0.037872,0.064392
16.543248,-0.344163,0.152536,0.022007,0.751259,-0.310354,0.006417,-0.026940,9.705609,-28.821028,-13.117845,199.081455,1142.101824,0.169243,-0.982831,0.038173,0.062810
16.560000,-0.330975,0.147068,0.022114,0.822528,-0.342155,0.006417,-0.023684,9.695741,-28.978070,-13.118269,199.243958,1141.617710,0.166403,-0.983376,0.038389,0.061716
16.576752,-0.316628,0.141082,0.022222,0.889641,-0.372286,0.006417,-0.020184,9.685167,-29.135243,-13.118637,199.406290,1141.130964,0.163677,-0.983891,0.038605,0.060663
16.593503,-0.301195,0.134606,0.022329,0.952141,-0.400539,0.006417,-0.016451,9.673922,-29.292524,-13.118944,199.568439,1140.641584,0.161074,-0.984373,0.038820,0.059657
16.600000,-0.294934,0.131970,0.022371,0.975044,-0.410948,0.006416,-0.014943,9.669389,-29.353547,-13.119046,199.631273,1140.451079,0.160100,-0.984552,0.038904,0.059280
16.606497,-0.288528,0.129267,0.022413,0.997161,-0.421032,0.006416,-0.013404,9.664762,-29.414582,-13.119138,199.694077,1140.260179,0.159146,-0.984725,0.038987,0.058911
16.612993,-0.281980,0.126500,0.022455,1.018470,-0.430782,0.006415,-0.011832,9.660046,-29.475627,-13.119220,199.756852,1140.068881,0.158213,-0.984894,0.039070,0.058550
16.619490,-0.275296,0.123670,0.022496,1.038946,-0.440186,0.006414,-0.010231,9.655243,-29.536682,-13.119292,199.819595,1139.877187,0.157301,-0.985057,0.039153,0.058196
16.625987,-0.268482,0.120781,0.022538,1.058567,-0.449233,0.006413,-0.008600,9.650355,-29.597744,-13.119353,199.882307,1139.685097,0.156411,-0.985216,0.039236,0.057851
16.640000,-0.253368,0.114356,0.022628,1.097872,-0.467486,0.006411,-0.004987,9.639537,-29.729474,-13.119448,200.017462,1139.269420,0.154568,-0.985542,0.039415,0.057136
16.654013,-0.237733,0.107688,0.022718,1.132883,-0.483932,0.006409,-0.001252,9.628370,-29.861223,-13.119492,200.152463,1138.851897,0.152832,-0.985844,0.039594,0.056462
16.668026,-0.221639,0.100802,0.022807,1.163405,-0.498480,0.006406,0.002595,9.616886,-29.992979,-13.119483,200.287306,1138.432528,0.151207,-0.986123,0.039772,0.055829
16.680000,-0.207570,0.094767,0.022884,1.185795,-0.509342,0.006403,0.005961,9.606847,-30.105559,-13.119432,200.402398,1138.072719,0.149909,-0.986344,0.039923,0.055324
16.691974,-0.193255,0.088610,0.022961,1.204678,-0.518706,0.006401,0.009391,9.596624,-30.218128,-13.119340,200.517369,1137.711562,0.148696,-0.986548,0.040075,0.054851
16.703948,-0.178735,0.082351,0.023037,1.219965,-0.526528,0.006398,0.012879,9.586240,-30.330677,-13.119207,200.632217,1137.349057,0.147569,-0.986735,0.040225,0.054411
16.715922,-0.164054,0.076007,0.023114,1.231577,-0.532768,0.006395,0.016416,9.575719,-30.443200,-13.119031,200.746939,1136.985205,0.146529,-0.986906,0.040376,0.054005
16.720000,-0.159025,0.073831,0.023140,1.234681,-0.534525,0.006394,0.017630,9.572109,-30.481516,-13.118962,200.785982,1136.860977,0.146196,-0.986961,0.040427,0.053874
16.724078,-0.153984,0.071648,0.023166,1.237349,-0.536094,0.006392,0.018849,9.568486,-30.519827,-13.118888,200.825011,1136.736593,0.145872,-0.987014,0.040478,0.053747
16.728156,-0.148934,0.069459,0.023192,1.239578,-0.537473,0.006391,0.020071,9.564853,-30.558134,-13.118808,200.864025,1136.612052,0.145559,-0.987064,0.040529,0.053625
16.732234,-0.143875,0.067265,0.023218,1.241366,-0.538660,0.006390,0.021297,9.561209,-30.596436,-13.118724,200.903024,1136.487355,0.145256,-0.987113,0.040580,0.053506
16.736312,-0.138809,0.065066,0.023244,1.242713,-0.539655,0.006389,0.022527,9.557557,-30.634733,-13.118634,200.942007,1136.362502,0.144964,-0.987160,0.040631,0.053392
16.760000,-0.109354,0.052247,0.023396,1.241713,-0.541590,0.006383,0.029716,9.536214,-30.857066,-13.118016,201.168151,1135.634204,0.143470,-0.987398,0.040926,0.052805
16.783688,-0.080102,0.039460,0.023547,1.225544,-0.536874,0.006377,0.036937,9.514803,-31.079161,-13.117226,201.393788,1134.900641,0.142325,-0.987575,0.041219,0.052355
16.800000,-0.060263,0.030756,0.023651,1.205578,-0.529727,0.006374,0.041890,9.500125,-31.231939,-13.116583,201.548877,1134.392421,0.141738,-0.987664,0.041420,0.052123
16.816312,-0.040809,0.022195,0.023755,1.178469,-0.519408,0.006370,0.046801,9.485580,-31.384560,-13.115860,201.703727,1133.881710,0.141312,-0.987725,0.041620,0.051955
16.832625,-0.021854,0.013828,0.023858,1.144318,-0.505945,0.006367,0.051647,9.471235,-31.537007,-13.115057,201.858342,1133.368510,0.141044,-0.987761,0.041819,0.051848
16.840000,-0.013479,0.010122,0.023905,1.126606,-0.498838,0.006366,0.053810,9.464832,-31.605871,-13.114668,201.928172,1133.135661,0.140973,-0.987768,0.041909,0.051819
16.847375,-0.005239,0.006471,0.023952,1.107501,-0.491105,0.006365,0.055953,9.458490,-31.674694,-13.114263,201.997955,1132.902304,0.140934,-0.987771,0.041999,0.051803
16.854751,0.002854,0.002879,0.023999,1.087025,-0.482752,0.006364,0.058074,9.452215,-31.743474,-13.113843,202.067691,1132.668439,0.140924,-0.987769,0.042088,0.051799
16.862126,0.010792,-0.000648,0.024046,1.065197,-0.473788,0.006363,0.060170,9.446012,-31.812211,-13.113407,202.137381,1132.434067,0.140944,-0.987762,0.042178,0.051806
16.869501,0.018563,-0.004108,0.024093,1.042042,-0.464220,0.006362,0.062240,9.439888,-31.880902,-13.112955,202.207026,1132.199189,0.140993,-0.987750,0.042267,0.051825
16.880000,0.029321,-0.008906,0.024160,1.006840,-0.449580,0.006361,0.065138,9.431316,-31.978600,-13.112287,202.306087,1131.863967,0.141113,-0.987725,0.042394,0.051871
16.890499,0.039695,-0.013544,0.024227,0.969080,-0.433768,0.006360,0.067972,9.422931,-32.076198,-13.111588,202.405060,1131.527720,0.141288,-0.987691,0.042520,0.051940
16.900997,0.049660,-0.018010,0.024293,0.928847,-0.416820,0.006360,0.070739,9.414749,-32.173690,-13.110860,202.503945,1131.190450,0.141516,-0.987648,0.042646,0.052030
16.911496,0.059190,-0.022292,0.024360,0.886239,-0.398774,0.006359,0.073431,9.406784,-32.271073,-13.110103,202.602746,1130.852156,0.141796,-0.987597,0.042772,0.052140
16.920000,0.066574,-0.025618,0.024414,0.850055,-0.383381,0.006359,0.075554,9.400503,-32.349868,-13.109469,202.682713,1130.577392,0.142060,-0.987549,0.042874,0.052244
16.928504,0.073644,-0.028811,0.024468,0.812439,-0.367319,0.006359,0.077622,9.394381,-32.428585,-13.108818,202.762628,1130.301959,0.142354,-0.987496,0.042976,0.052360
16.937008,0.080388,-0.031864,0.024522,0.773451,-0.350613,0.006359,0.079634,9.388427,-32.507222,-13.108149,202.842491,1130.025857,0.142677,-0.987438,0.043078,0.052488
16.945512,0.086795,-0.034772,0.024577,0.733157,-0.333290,0.006360,0.081586,9.382648,-32.585777,-13.107464,202.922304,1129.749086,0.143029,-0.987375,0.043179,0.052628
16.954015,0.092854,-0.037530,0.024631,0.691623,-0.315379,0.006360,0.083477,9.377049,-32.664247,-13.106762,203.002069,1129.471647,0.143407,-0.987308,0.043281,0.052778
16.960000,0.096903,-0.039379,0.024669,0.661690,-0.302437,0.006360,0.084769,9.373221,-32.719418,-13.106258,203.058175,1129.276001,0.143689,-0.987258,0.043352,0.052890
16.965985,0.100772,-0.041150,0.024707,0.631203,-0.289229,0.006361,0.086029,9.369488,-32.774545,-13.105747,203.114258,1129.080024,0.143982,-0.987206,0.043423,0.053007
16.971969,0.104457,-0.042841,0.024745,0.600189,-0.275766,0.006361,0.087255,9.365852,-32.829628,-13.105229,203.170320,1128.883717,0.144287,-0.987152,0.043494,0.053128
16.977954,0.107955,-0.044450,0.024783,0.568675,-0.262059,0.006361,0.088448,9.362315,-32.884665,-13.104703,203.226360,1128.687081,0.144602,-0.987096,0.043566,0.053254
16.983938,0.111263,-0.045977,0.024821,0.536688,-0.248120,0.006362,0.089606,9.358878,-32.939656,-13.104170,203.282379,1128.490116,0.144928,-0.987038,0.043637,0.053384
16.989923,0.114378,-0.047419,0.024859,0.504256,-0.233962,0.006362,0.090730,9.355544,-32.994599,-13.103630,203.338378,1128.292821,0.145263,-0.986978,0.043708,0.053518
17.000000,0.119181,-0.049655,0.024923,0.448720,-0.209658,0.006363,0.092540,9.350166,-33.087008,-13.102707,203.432627,1127.959865,0.145848,-0.986874,0.043828,0.053752
17.010077,0.123418,-0.051643,0.024987,0.392143,-0.184825,0.006364,0.094247,9.345090,-33.179279,-13.101766,203.526824,1127.625978,0.146456,-0.986765,0.043947,0.053995
17.020154,0.127081,-0.053379,0.025051,0.334671,-0.159526,0.006366,0.095847,9.340324,-33.271407,-13.100808,203.620972,1127.291162,0.147084,-0.986653,0.044067,0.054247
17.030231,0.130161,-0.054857,0.025116,0.276451,-0.133826,0.006367,0.097340,9.335871,-33.363391,-13.099834,203.715072,1126.955419,0.147729,-0.986537,0.044187,0.054506
17.040000,0.132583,-0.056041,0.025178,0.219442,-0.108591,0.006368,0.098681,9.331861,-33.452419,-13.098877,203.806251,1126.629069,0.148367,-0.986421,0.044303,0.054764
17.049769,0.134447,-0.056978,0.025240,0.162015,-0.083103,0.006369,0.099919,9.328153,-33.541305,-13.097907,203.897393,1126.301850,0.149016,-0.986304,0.044419,0.055025
17.059537,0.135748,-0.057664,0.025302,0.104311,-0.057425,0.006370,0.101050,9.324753,-33.630049,-13.096925,203.988499,1125.973764,0.149673,-0.986184,0.044535,0.055291
17.069306,0.136484,-0.058099,0.025364,0.046477,-0.031621,0.006371,0.102075,9.321661,-33.718647,-13.095933,204.079574,1125.644811,0.150334,-0.986063,0.044652,0.055558
17.079075,0.136656,-0.058282,0.025427,-0.011341,-0.005756,0.006372,0.102993,9.318879,-33.807099,-13.094931,204.170620,1125.314994,0.150998,-0.985941,0.044768,0.055828
17.080000,0.136643,-0.058286,0.025433,-0.016812,-0.003305,0.006372,0.103075,9.318631,-33.815471,-13.094836,204.179244,1125.283703,0.151061,-0.985930,0.044779,0.055853
17.080925,0.136625,-0.058288,0.025439,-0.022282,-0.000854,0.006372,0.103155,9.318387,-33.823842,-13.094740,204.187868,1125.252404,0.151124,-0.985918,0.044791,0.055879
17.081851,0.136601,-0.058288,0.025444,-0.027750,0.001597,0.006372,0.103235,9.318145,-33.832212,-13.094645,204.196492,1125.221098,0.151187,-0.985907,0.044802,0.055904
17.082776,0.136573,-0.058285,0.025450,-0.033216,0.004047,0.006372,0.103313,9.317906,-33.840580,-13.094549,204.205115,1125.189784,0.151249,-0.985895,0.044813,0.055930
17.083702,0.136540,-0.058280,0.025456,-0.038680,0.006498,0.006372,0.103391,9.317669,-33.848946,-13.094454,204.213738,1125.158462,0.151312,-0.985883,0.044824,0.055955
17.084627,0.136502,-0.058273,0.025462,-0.044142,0.008948,0.006372,0.103467,9.317436,-33.857312,-13.094358,204.222361,1125.127132,0.151375,-0.985872,0.044835,0.055981
17.093882,0.135841,-0.058077,0.025521,-0.098618,0.033417,0.006373,0.104181,9.315254,-33.940893,-13.093397,204.308580,1124.813409,0.152002,-0.985756,0.044946,0.056236
17.103136,0.134677,-0.057655,0.025580,-0.152743,0.057790,0.006374,0.104798,9.313349,-34.024340,-13.092430,204.394780,1124.498914,0.152624,-0.985640,0.045057,0.056490
17.112391,0.133015,-0.057008,0.025639,-0.206389,0.082009,0.006374,0.105319,9.311721,-34.107652,-13.091458,204.480963,1124.183647,0.153240,-0.985525,0.045168,0.056741
17.120000,0.131278,-0.056308,0.025688,-0.250047,0.101766,0.006375,0.105676,9.310588,-34.176048,-13.090655,204.551811,1123.923864,0.153740,-0.985431,0.045260,0.056946
17.127609,0.129211,-0.055459,0.025736,-0.293224,0.121348,0.006375,0.105969,9.309639,-34.244353,-13.089850,204.622651,1123.663562,0.154233,-0.985338,0.045352,0.057148
17.135218,0.126817,-0.054462,0.025785,-0.335852,0.140723,0.006375,0.106199,9.308872,-34.312567,-13.089042,204.693484,1123.402740,0.154716,-0.985246,0.045444,0.057347
17.142827,0.124102,-0.053319,0.025833,-0.377858,0.159859,0.006375,0.106367,9.308286,-34.380690,-13.088234,204.764312,1123.141399,0.155190,-0.985156,0.045536,0.057543
17.150436,0.121069,-0.052030,0.025882,-0.419175,0.178725,0.006375,0.106472,9.307878,-34.448723,-13.087424,204.835136,1122.879540,0.155653,-0.985068,0.045629,0.057734
17.160000,0.116816,-0.050209,0.025943,-0.470027,0.202007,0.006375,0.106518,9.307613,-34.534112,-13.086405,204.924159,1122.549653,0.156218,-0.984959,0.045746,0.057969
17.169564,0.112082,-0.048168,0.026004,-0.519546,0.224750,0.006374,0.106470,9.307619,-34.619359,-13.085387,205.013180,1122.218949,0.156761,-0.984854,0.045863,0.058195
17.179129,0.106882,-0.045912,0.026064,-0.567601,0.246893,0.006373,0.106329,9.307890,-34.704468,-13.084369,205.102202,1121.887431,0.157280,-0.984753,0.045981,0.058412
17.188693,0.101230,-0.043447,0.026125,-0.614063,0.268375,0.006373,0.106098,9.308418,-34.789440,-13.083353,205.191228,1121.555099,0.157772,-0.984656,0.046099,0.058619
17.198257,0.095141,-0.040780,0.026186,-0.658806,0.289137,0.006371,0.105780,9.309196,-34.874276,-13.082340,205.280260,1121.221955,0.158237,-0.984565,0.046218,0.058816
17.200000,0.093986,-0.040273,0.026197,-0.666764,0.292838,0.006371,0.105713,9.309364,-34.889720,-13.082155,205.296483,1121.161168,0.158318,-0.984548,0.046240,0.058850
17.201743,0.092818,-0.039760,0.026209,-0.674660,0.296513,0.006371,0.105643,9.309540,-34.905158,-13.081971,205.312706,1121.100354,0.158399,-0.984532,0.046261,0.058884
17.203485,0.091635,-0.039240,0.026220,-0.682493,0.300162,0.006371,0.105570,9.309724,-34.920593,-13.081787,205.328930,1121.039513,0.158478,-0.984517,0.046283,0.058918
17.205228,0.090439,-0.038714,0.026231,-0.690263,0.303783,0.006370,0.105494,9.309916,-34.936023,-13.081603,205.345154,1120.978645,0.158556,-0.984501,0.046305,0.058951
17.206971,0.089229,-0.038181,0.026242,-0.697968,0.307378,0.006370,0.105416,9.310115,-34.951449,-13.081419,205.361378,1120.917750,0.158633,-0.984486,0.046327,0.058984
17.208713,0.088006,-0.037642,0.026253,-0.705610,0.310945,0.006370,0.105335,9.310322,-34.966871,-13.081236,205.377602,1120.856829,0.158710,-0.984470,0.046349,0.059017
17.226140,0.075067,-0.031922,0.026364,-0.778311,0.345030,0.006367,0.104382,9.312805,-35.120855,-13.079408,205.539869,1120.246135,0.159410,-0.984328,0.046568,0.059319
17.240000,0.063908,-0.026965,0.026452,-0.831018,0.369940,0.006364,0.103445,9.315286,-35.243036,-13.077968,205.668964,1119.758506,0.159884,-0.984231,0.046744,0.059527
17.253860,0.052053,-0.021677,0.026540,-0.878850,0.392736,0.006361,0.102362,9.318179,-35.364973,-13.076541,205.798095,1119.269185,0.160276,-0.984148,0.046922,0.059704
17.267720,0.039570,-0.016089,0.026629,-0.921520,0.413276,0.006357,0.101146,9.321448,-35.486680,-13.075131,205.927269,1118.778175,0.160584,-0.984080,0.047101,0.059847
17.280000,0.028045,-0.010913,0.026707,-0.954801,0.429487,0.006354,0.099967,9.324628,-35.594328,-13.073896,206.041752,1118.341752,0.160783,-0.984034,0.047261,0.059945
17.292280,0.016139,-0.005549,0.026785,-0.983661,0.443743,0.006350,0.098704,9.328046,-35.701818,-13.072676,206.156275,1117.904008,0.160909,-0.984002,0.047423,0.060015
17.304559,0.003906,-0.000023,0.026863,-1.007958,0.455972,0.006346,0.097365,9.331671,-35.809164,-13.071472,206.270842,1117.464946,0.160961,-0.983983,0.047586,0.060056
17.316839,-0.008596,0.005641,0.026940,-1.027566,0.466108,0.006342,0.095961,9.335474,-35.916376,-13.070285,206.385454,1117.024565,0.160936,-0.983978,0.047750,0.060066
17.320000,-0.011852,0.007118,0.026960,-1.031842,0.468371,0.006341,0.095591,9.336478,-35.943957,-13.069982,206.414967,1116.910982,0.160917,-0.983979,0.047793,0.060064
17.323161,-0.015120,0.008602,0.026981,-1.035799,0.470492,0.006340,0.095217,9.337492,-35.971529,-13.069681,206.444484,1116.797311,0.160893,-0.983982,0.047836,0.060059
17.326322,-0.018400,0.010092,0.027001,-1.039436,0.472468,0.006339,0.094840,9.338513,-35.999093,-13.069380,206.474003,1116.683554,0.160863,-0.983985,0.047878,0.060053
17.329484,-0.021691,0.011589,0.027021,-1.042750,0.474299,0.006338,0.094460,9.339543,-36.026650,-13.069081,206.503526,1116.569709,0.160829,-0.983989,0.047921,0.060044
17.332645,-0.024992,0.013091,0.027041,-1.045741,0.475984,0.006337,0.094077,9.340580,-36.054200,-13.068783,206.533052,1116.455777,0.160789,-0.983994,0.047964,0.060034
17.335806,-0.028303,0.014598,0.027061,-1.048408,0.477524,0.006336,0.093691,9.341624,-36.081742,-13.068486,206.562581,1116.341758,0.160744,-0.984000,0.048007,0.060021
17.360000,-0.053822,0.026252,0.027214,-1.057985,0.484397,0.006327,0.090673,9.349790,-36.292336,-13.066256,206.788690,1115.466253,0.160224,-0.984079,0.048340,0.059855
17.384194,-0.079341,0.037966,0.027367,-1.048254,0.482474,0.006319,0.087596,9.358083,-36.502657,-13.064099,207.014998,1114.585656,0.159392,-0.984214,0.048679,0.059564
17.400000,-0.095788,0.045550,0.027467,-1.031490,0.476439,0.006313,0.085597,9.363445,-36.639955,-13.062731,207.162955,1114.007605,0.158682,-0.984334,0.048904,0.059308
17.415806,-0.111906,0.053008,0.027566,-1.006613,0.466653,0.006308,0.083637,9.368678,-36.777207,-13.061393,207.310996,1113.427384,0.157842,-0.984476,0.049131,0.058999
17.431612,-0.127568,0.060282,0.027666,-0.973791,0.453172,0.006303,0.081738,9.373714,-36.914448,-13.060086,207.459119,1112.844994,0.156875,-0.984640,0.049361,0.058639
17.440000,-0.135651,0.064048,0.027719,-0.953225,0.444547,0.006300,0.080764,9.376283,-36.987281,-13.059405,207.537754,1112.535060,0.156312,-0.984736,0.049483,0.058428
17.448388,-0.143553,0.067737,0.027772,-0.930529,0.434921,0.006298,0.079817,9.378765,-37.060123,-13.058731,207.616411,1112.224515,0.155715,-0.984838,0.049607,0.058203
17.456775,-0.151256,0.071341,0.027825,-0.905751,0.424314,0.006296,0.078903,9.381152,-37.132977,-13.058066,207.695087,1111.913358,0.155085,-0.984945,0.049731,0.057964
17.465163,-0.158742,0.074852,0.027877,-0.878942,0.412746,0.006293,0.078022,9.383433,-37.205847,-13.057408,207.773784,1111.601591,0.154422,-0.985058,0.049856,0.057713
17.473551,-0.165995,0.078263,0.027930,-0.850160,0.400241,0.006291,0.077181,9.385598,-37.278737,-13.056757,207.852499,1111.289212,0.153728,-0.985175,0.049982,0.057448
17.480000,-0.171403,0.080811,0.027971,-0.826727,0.390005,0.006290,0.076562,9.387177,-37.334794,-13.056261,207.913032,1111.048620,0.153174,-0.985269,0.050079,0.057237
17.486449,-0.176656,0.083292,0.028011,-0.802195,0.379243,0.006288,0.075969,9.388679,-37.390866,-13.055769,207.973575,1110.807666,0.152603,-0.985366,0.050176,0.057018
17.492898,-0.181747,0.085701,0.028052,-0.776594,0.367968,0.006287,0.075403,9.390098,-37.446954,-13.055281,208.034127,1110.566351,0.152015,-0.985465,0.050274,0.056792
17.499347,-0.186670,0.088037,0.028092,-0.749959,0.356194,0.006286,0.074866,9.391430,-37.503060,-13.054797,208.094688,1110.324674,0.151410,-0.985566,0.050372,0.056560
17.505796,-0.191418,0.090295,0.028133,-0.722324,0.343937,0.006285,0.074360,9.392672,-37.559185,-13.054315,208.155258,1110.082635,0.150790,-0.985670,0.050470,0.056321
17.520000,-0.201227,0.094979,0.028222,-0.658111,0.315311,0.006282,0.073359,9.395068,-37.682873,-13.053267,208.288688,1109.548269,0.149370,-0.985906,0.050688,0.055773
17.534204,-0.210093,0.099242,0.028311,-0.589638,0.284594,0.006280,0.072525,9.396966,-37.806669,-13.052231,208.422149,1109.012145,0.147883,-0.986151,0.050907,0.055196
