time,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,xhat_0,xhat_1,xhat_2,xhat_3,xhat_4,xhat_5,xhat_6,xhat_7,xhat_8,xhat_9,input_0
2.92,-3.6889224065158888,36.65920123304117,552.3373340983586,-1.845543283599296,17.029352362596175,140.33241833435534,0.992283463334414,-0.06307613253076404,-0.002681290694055385,0.10671306295933645,-0.007473902806332697,-0.000814736317288879,0.0985025950166412,-3.1288555381732244e-05,-6.858244936697865e-06,0.07900989840391774,0.0028412081728717256,-0.011561262494546212,119.38716509010818,0.9835937668355711,-7.533612165889022e-05,-2.6890550009468845e-05,0.180397603763407,-0.22977789585636213
2.96,-3.76252519040158,37.33896824356511,557.9317118839513,-1.8346201551386299,16.95914314702519,139.38786202002692,0.9920619046415763,-0.06323632509121432,-0.0025932244936669514,0.10866258267665739,-0.00834884463695723,-0.001075423897416539,0.0979041382850524,-3.139322242403867e-05,-6.302675224401135e-06,0.07826955192808843,0.002804377373727076,-0.011738108658592072,118.18942518478666,0.9830187837543006,-7.680935765173741e-05,-2.7138037798789777e-05,0.1835049431216099,-0.2284482371663849
3.0,-3.8356954605119014,38.015946657684346,563.4884731316375,-1.8239409009049146,16.88995647907691,138.45151230903744,0.9918368736087282,-0.06341036440105312,-0.002510839628223666,0.11060006615113328,-0.008852888389658566,-0.0011294156597778003,0.09731425555279809,-3.094767447174087e-05,-5.952752188037331e-06,0.077522763240505,0.0027618817664107525,-0.011910997939692821,117.00829447029153,0.9824395109148915,-7.828988275528985e-05,-2.7366244424901812e-05,0.186581350930611,-0.2272584286725693
3.04,-3.9084442539658864,38.690179107363655,569.0079337680343,-1.8135428512992877,16.821842708933502,137.52277642769374,0.9916090920288899,-0.06358862265970383,-0.0024284561457140795,0.11252526630068219,-0.008786392760016767,-0.0009614543352899967,0.09671783334078554,-3.174228950852059e-05,-6.62020907210387e-06,0.07679002922244044,0.002715862922958583,-0.012074807539018477,115.84337332392955,0.9818562760668605,-7.975554295984897e-05,-2.757993353168602e-05,0.18962659630578596,-0.22616840469391283
3.08,-3.98078157875728,39.36170723696593,574.4903946922926,-1.8033471385070532,16.754715854336162,136.60152154243963,0.9913792825502611,-0.0637614427914378,-0.0023415764512786106,0.11443797806235366,-0.008333881074030405,-0.0006940856416863336,0.09612584859403739,-3.215207032078357e-05,-6.1586359567017534e-06,0.076054784717476,0.002675914400069989,-0.012241227772556332,114.69427461328772,0.9812692492339875,-8.124749232321012e-05,-2.782403925421267e-05,0.19264125501157456,-0.2252222100699359
3.12,-4.0527129797948485,40.030567686009576,579.936161163204,-1.7932269567806778,16.688435165818497,135.68812233057156,0.9911477624617058,-0.06392504620204724,-0.002249435332329581,0.11633820897603432,-0.007892255090599399,-0.0004893118753142278,0.0955319099535265,-3.180664183920638e-05,-5.647059822688604e-06,0.07532884924039583,0.002631504980947087,-0.012406633291183747,113.56062321206021,0.980678721079291,-8.275511264433737e-05,-2.805340102273911e-05,0.1956252498704707,-0.22440187805817008
3.16,-4.124239245012361,40.6967918804154,585.3455620698395,-1.7830837394214376,16.62280560321688,134.78232287628217,0.9909143431568239,-0.06408321909968877,-0.0021549483794403644,0.11822608442771068,-0.007775094468197634,-0.000434795631389128,0.09493784114810257,-3.144596468314926e-05,-5.711504820661454e-06,0.07460313891542693,0.0025823284150019834,-0.012564117121011234,112.44205553286709,0.9800848860490765,-8.425029763600319e-05,-2.826409471122629e-05,0.19857897230370783,-0.22373162411571992
3.2,-4.195359184868556,41.36040395111202,590.7188928428834,-1.7729162550975708,16.557789947685922,133.8840836072338,0.990678631118406,-0.0642427353506819,-0.0020617278871401666,0.1201017408140807,-0.008023681354475136,-0.0005064449324181867,0.09434145664622744,-3.166069370585254e-05,-5.574590056499873e-06,0.07388274182364833,0.002533770985322313,-0.012713694447649481,111.33821908240722,0.9794880052338416,-8.572704036494027e-05,-2.8475074227443546e-05,0.2015024551787762,-0.2232100927576214
3.24,-4.266072920059678,42.021427351189054,596.0564291482812,-1.762777690566049,16.49343306683222,132.99326180574894,0.9904403331700984,-0.06440878591534695,-0.0019719971001981996,0.12196528058193319,-0.008496766233211939,-0.000627020828353876,0.09374663554733283,-3.1470628383380644e-05,-6.295663895989669e-06,0.07316431008778028,0.002484083324715991,-0.012860676943100465,110.24877203832514,0.9788882950777151,-8.721751052065695e-05,-2.868048808448659e-05,0.20439593276379,-0.22284689081655695
3.2800000000000002,-4.3363831030145645,42.67989070764354,601.358471421731,-1.7527434906964636,16.42979648613811,132.109386285288,0.990199369672764,-0.06458362931784456,-0.0018861324607396823,0.12381669842109745,-0.008945606975016727,-0.0007003271671827886,0.09315080686386616,-3.181602653907646e-05,-5.906372860175686e-06,0.07244831006353439,0.0024409035049391277,-0.013001508953377624,109.17338284613912,0.978285994807648,-8.869376075947087e-05,-2.8916458940194383e-05,0.2072595080098037,-0.22264852024825255
3.3200000000000003,-4.406295506178832,43.33582693129262,606.6253132722811,-1.7428790194820984,16.367024196338328,131.2327641372077,0.9899559838414089,-0.06476484017375225,-0.0018022854619033763,0.1256558654762285,-0.009179203800870735,-0.0006761091928804891,0.09255265903445561,-3.17265491399664e-05,-5.366839392789876e-06,0.07173442444921618,0.00239439664126904,-0.013141032618530314,108.11172983185827,0.9776813358857442,-9.01835949074311e-05,-2.913696370638492e-05,0.21009330422129932,-0.222617791819358
3.36,-4.475816676500665,43.989269292293564,611.8572283565202,-1.7331798977550272,16.30510493114545,130.36308671110862,0.9897105426719048,-0.06494808624681711,-0.0017180775582660117,0.12748264625183875,-0.009160036034924952,-0.000557449763981089,0.09195335275624131,-3.264785151812624e-05,-5.588486433252711e-06,0.07102148544558144,0.002343389273819374,-0.013275457518700932,107.06350083459033,0.9770745488999782,-9.167314022150315e-05,-2.9338645373408546e-05,0.21289743217611484,-0.2227643421764064
3.4,-4.54494541289935,44.640247757007224,617.0544743254345,-1.7231628039936786,16.243890107252188,129.50001138531655,0.9894632565625289,-0.06513077593693835,-0.0016359367319626946,0.12929718332018858,-0.009226311597570338,-0.0009611689536322283,0.09135172726667146,-3.250300175113175e-05,-5.86365366241838e-06,0.07031093461470454,0.0022945800104683927,-0.013413512510590144,106.02839285167208,0.976465871149544,-9.319119357276963e-05,-2.9555944813611636e-05,0.21567195673524553,-0.2230809387217361
3.44,-4.613660009512602,45.28878877587015,622.2173239679969,-1.7124973762282623,16.18325541848298,128.64353295596516,0.9892137696768281,-0.06531669228185659,-0.0015740288621969218,0.13110058183458645,-0.009760181798245456,-0.0024038235026240047,0.09074847752425613,-3.293947074011101e-05,-5.0030819115085075e-06,0.06959938727492418,0.0022483602723697236,-0.013546015221096734,105.00611170584145,0.9758555237529919,-9.470297974237096e-05,-2.9785395878617143e-05,0.21841700232571135,-0.22357802468621726
3.48,-4.681943853657161,45.934917341556265,627.3460548864272,-1.7017177071324259,16.123263777865855,127.79396446674228,0.9889616552801523,-0.06551125103600919,-0.0015459947863909725,0.13289365650314855,-0.01048606497783588,-0.003974349944366835,0.0901449440380946,-3.3487433304505455e-05,-4.662772696524205e-06,0.06888965793228063,0.00219516895165291,-0.013677969417557388,103.9963717192977,0.9752437546503812,-9.62321000999491e-05,-2.9987794267977285e-05,0.22113255946500165,-0.22425341807585691
3.52,-4.749804200991191,46.57865955564697,632.4409373776302,-1.69135184123386,16.063901891869335,126.95067324264345,0.9887069898180869,-0.06571528422988406,-0.0015445373772093012,0.13467591465541642,-0.011037654718822667,-0.004796436668792032,0.08954091883325849,-3.413826698962911e-05,-4.756775633710785e-06,0.0681812641101152,0.0021395569740412655,-0.013810233817702723,102.99889540731472,0.9746307842309904,-9.778530273947083e-05,-3.018175596132564e-05,0.22381873012860362,-0.22510123374738056
3.56,-4.817261432494528,47.22003961564831,637.502201582335,-1.6816244470644637,16.005226986102052,126.11364068530943,0.9884502095735791,-0.06592585173881355,-0.0015517015718921703,0.13644616299663404,-0.011220628056774725,-0.004567698029230395,0.08892990185926927,-3.443320128287424e-05,-4.442815127135553e-06,0.06747338959261993,0.0020851951229026774,-0.013943582521398306,102.01341318327457,0.974016833309939,-9.93620118689183e-05,-3.037853492029847e-05,0.22647560052512006,-0.2261189227115275
3.6,-4.884341317646908,47.85908796821041,642.5301162936662,-1.6724474739405184,15.947311946641744,125.28314325987874,0.9881919396296396,-0.06613782655084854,-0.001546416734691953,0.13820305756566403,-0.011035127025207767,-0.003529989855246504,0.0883244072302087,-3.46709144002748e-05,-4.5449503840316664e-06,0.06676706460360525,0.0020287433734731642,-0.014075036281705814,101.03966307711327,0.9734021281443889,-0.00010095355272161088,-3.0574729904439145e-05,0.22910322083624443,-0.22729122948489985
3.64,-4.951059079038121,48.49583493250529,647.5249447865924,-1.6634407819183905,15.890077962716525,124.45865745953364,0.9879326431440374,-0.06634711714790006,-0.0015180060643341904,0.13994589725567913,-0.01069556862856499,-0.0023456479799464666,0.08770727029265858,-3.577072654325285e-05,-4.088481850267346e-06,0.06606042044011917,0.0019736534333373206,-0.014204120714201346,100.07739046402668,0.9727868818000528,-0.00010255286388939976,-3.0781390660516925e-05,0.23170168565020524,-0.22861426141219476
3.68,-5.017413603793122,49.130304861774704,652.4869087095315,-1.6542555392827822,15.833470113523875,123.64004371761736,0.9876724101025192,-0.06655288630525473,-0.001469797585697792,0.14167489099604996,-0.010440283464516207,-0.0015817258012900668,0.08710173254835228,-3.5928313009312424e-05,-3.959170783538251e-06,0.0653558293737453,0.001915451360883104,-0.014337758957598269,99.12634780526885,0.9721713219700987,-0.00010419742892054309,-3.097603474960834e-05,0.23427101596717373,-0.23007675681207876
3.72,-5.08339385822808,49.762522059438986,657.4162419200939,-1.6446954722175413,15.777488156565058,122.82759665311517,0.9874110701015688,-0.06675685364898966,-0.0014134354240600089,0.14339077861185726,-0.01043832382370502,-0.0015349446686389791,0.08647965687295528,-3.608104764747554e-05,-3.020236784362239e-06,0.06465430206868163,0.00185682486803425,-0.014468282355680422,98.1862944029972,0.971555651682488,-0.0001058453669357544,-3.1176839054729546e-05,0.23681132470508867,-0.23165698297636678
3.7600000000000002,-5.148984017360917,50.39251235731409,662.3132042681177,-1.6347826385735693,15.722086691629437,122.02115869291583,0.987148301905206,-0.06696265409977369,-0.0013641693430006428,0.14509440827317924,-0.010716347374108499,-0.002108835422593594,0.08587063231825737,-3.57945468067865e-05,-3.4850042527110306e-06,0.06395470623286906,0.001791459880973062,-0.014595685937127902,97.25699615990003,0.9709400599638341,-0.00010751453023179685,-3.134244165721802e-05,0.2393227682768671,-0.23333709153746265
